country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Japan,9,3.131,0.88,0
Jordan,8,0.686,0.75,0
Kazakhstan,8,7.456,1.37,0
Kenya,3,0.13,1.11,0
Kosovo,8,3.104,1.06,0
Kuwait,6,39.339,1.48,0
Kyrgyzstan,8,3.372,1.05,0
Laos,8,0,0,0
Latvia,7,6.892,0.9,0
Lebanon,3,0.733,1,0
Lesotho,8,0,0,0
Liberia,3,0,0.93,0
Libya,8,1.164,0,0
Liechtenstein,1,0,0,0
Lithuania,3,7.347,0.84,0
Luxembourg,5,57.51,0.62,44.73
Madagascar,7,0,0.66,0
Malawi,0,0.261,0,0
Malaysia,7,1.545,0.76,0
Maldives,1,5.55,0,0
Mali,7,1.728,1.09,0
Malta,1,2.265,0.52,2.265
Marshall Islands,1,0,0,0
Mauritania,7,0,0,0
Mauritius,3,0.786,0.31,0
Mexico,3,8.089,1.52,0
Moldova,6,40.655,1.17,0
Monaco,3,0,0,0
Mongolia,0,0.305,0,0
Montenegro,1,3.184,0.34,0
Morocco,8,6.421,1.19,0
Mozambique,0,0.064,0,0
Myanmar,3,0.037,0.44,0
Namibia,7,0,0,0
Nepal,8,0.069,0,0
Netherlands,5,41.728,0.82,53.75
New Zealand,8,1.244,0.39,0
Nicaragua,9,0,0,0
Niger,0,0.207,0.84,0
Nigeria,3,1.009,1.74,0
North Macedonia,1,13.44,0.83,0
Norway,5,27.116,0.73,0
Oman,6,20.757,1.28,0
Pakistan,8,4.885,1.47,0
Palestine,8,1.176,0.58,0
Panama,6,37.777,1.15,0
Papua New Guinea,3,0.112,0,0
Paraguay,8,0.701,1.06,0
Peru,6,42.855,1.59,0
Philippines,8,1.013,0.99,0
Poland,3,8.27,1.01,0
Portugal,5,59.137,0.87,20.301
Qatar,4,211.033,1.63,0
Romania,6,24.327,1.04,14.971
Russia,6,35.879,1.55,0
Rwanda,8,0.232,0.77,0
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,9.013,0,0
Samoa,1,0,0,0
San Marino,4,353.586,1,0
Sao Tome and Principe,1,0,0,0
Saudi Arabia,6,32.774,1.56,0
Senegal,7,1.792,1.75,0
Serbia,6,37.328,0.97,0
Seychelles,8,0,0,0
Sierra Leone,3,1.379,0,0
Singapore,4,173.665,1.65,0
Slovakia,7,8.242,0.9,0
Slovenia,3,4.329,0.61,11.544
Solomon Islands,9,0,0,0
Somalia,0,0,0.9,0
South Africa,3,2.866,1.46,0
South Korea,9,0.215,0.42,0
South Sudan,3,0,0,0
Spain,4,90.066,0.9,0
Sri Lanka,7,0.934,1.41,0
Sudan,3,0.753,1.37,0
Suriname,3,0,0,0
Sweden,5,71.49,1.22,0
Switzerland,5,23.687,0.62,0
Syria,3,0,0,0
Taiwan,9,0.042,0.42,0
Tajikistan,9,0,0,0
Tanzania,9,0.502,0.6,0
Thailand,7,0.215,0.71,0
Timor,7,0,0,0
Togo,7,0.242,0,0
Trinidad and Tobago,3,0,0.12,0
Tunisia,8,2.115,0.77,0
Turkey,5,36.555,0.85,0
Uganda,8,0.044,0,0
Ukraine,8,10.678,1.33,0
United Arab Emirates,6,48.835,1.27,0
United Kingdom,4,81.092,1.14,43.661
United States,4,88.561,1.02,45.356
Uruguay,0,1.727,0.98,0
Uzbekistan,8,1.135,0.96,0
Vanuatu,7,0,0,0
Vatican,1,0,0,0
Venezuela,3,0.106,1.12,0
Vietnam,3,0,0.25,0
Yemen,9,0,0,0
Zambia,0,0.218,0,0
Zimbabwe,3,0,0,0
